506291||7,6,7,7,5,6,7,7,5,7,6,6,6,6,6,7,6,6,7,6,7,7,7,6,6,6,5,6,6,7,6,5,7,6,7,7,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,6,5,7,6,7,6,6,6,7,7,7,7,7,7,5,7,6,6,7,5,6,6,5,7,6,6,6,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,5,5,7,7,7,7,7,6,7,7,7,7,6,7,7,6,7,6,7,6,6,7,6,5,7,6,7,6,6,6,6,7,6,6,7,7,7,7,5,7,7,7,7,7,7,6,6,7,12,6,5,7,6,7,7,6,7,7,6,5,6,7,7,6,5,7,7,7,6,6,7,6,5,6,7,6,7,7,7,6,7,6,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,6,7,6,7,5,6,6,6,7,6,7,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6,7,7,7,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,7,7,7,6,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,7,7,6,7,7,7,16,6,7,6,6,7,6,7,7,6,5,7,6,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,5,7,7,7,6,5,7,6,6,6,7,7,6,7,6,5,5,5,7,6,7,6,7,6,6,7,5,6,6,6,6,6,6,7,6,6,6,6,6,20,6,7,6,6,6,6,6,6,7,6,7,6,6,6,7,6,6,7,6,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,7,5,6,6,5,7,6,7,7,7,7,6,7,6,7,7,7,7,7,7,6,5,7,6,7,7,6,7,6,7,7,7,7,7,6,5,6,7,6,7,6,7,7,7,6,7,7,6,7,7,7,6,7,6,7,7,7,6,6,6,7,7,6,7,6,6,7,6,6,6,6,6,5,6,7,6,6,7,6,6,7,6,6,7,6,6,6,7,6,6,7,6,7,7,6,6,7,6,6,7,5,6,7,6,7,
506295||7,6,7,7,5,6,7,7,5,7,6,6,6,6,6,7,6,6,7,6,7,7,7,6,6,6,5,6,6,7,6,5,7,6,7,7,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,6,5,7,6,7,6,6,6,7,7,7,7,7,14,5,7,6,6,7,5,6,6,5,7,6,6,6,6,7,6,6,7,6,12,6,7,6,6,6,6,6,6,6,7,6,6,65,5,5,7,7,7,7,7,6,7,7,7,7,6,7,7,6,7,6,7,6,6,7,6,5,7,6,7,6,6,6,6,7,6,6,7,7,7,7,5,7,7,7,7,7,7,6,6,7,6,6,5,7,6,7,7,6,7,7,6,5,6,7,7,6,5,7,7,7,6,6,7,6,57,6,7,6,7,7,7,6,7,6,7,6,6,6,6,20,5,7,6,6,6,6,6,6,6,7,6,6,6,5,13,6,6,7,6,6,6,6,7,6,7,5,6,6,6,7,6,7,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6,7,7,7,6,7,6,7,6,7,7,6,7,6,7,6,19,6,6,6,7,7,7,6,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,7,7,6,7,14,7,5,6,7,6,6,7,6,7,7,6,5,7,6,6,7,6,7,6,7,14,6,7,6,7,6,6,6,6,6,5,7,7,7,6,5,28,6,6,6,7,7,6,7,6,5,5,5,7,6,7,6,7,6,6,7,5,6,6,6,6,13,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,7,6,6,6,7,6,6,7,6,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,7,5,6,6,5,7,6,7,7,7,7,6,7,6,7,7,7,7,7,7,6,5,7,6,7,7,6,7,6,7,7,7,14,7,6,5,6,7,6,7,6,7,7,7,6,7,14,6,7,7,7,6,7,6,7,7,7,6,6,6,7,7,6,7,6,6,7,6,6,6,6,6,5,6,7,6,6,7,6,6,7,6,6,7,6,6,6,7,6,6,7,6,7,7,6,6,7,6,6,7,5,6,7,6,7,
506297||7,6,7,7,5,6,7,7,5,7,6,6,6,6,6,7,6,6,7,6,7,7,7,6,6,6,11,6,6,7,6,5,7,6,7,7,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,6,5,7,6,7,6,6,6,7,7,7,7,7,7,5,7,6,6,7,5,6,6,16,7,6,6,6,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,5,5,7,7,7,7,7,6,7,7,7,7,6,7,7,6,7,6,7,6,6,7,6,5,7,6,7,6,6,6,6,7,6,52,7,7,7,7,5,7,7,7,7,7,7,6,12,7,6,6,5,7,6,7,7,6,7,7,6,5,6,7,7,6,5,7,7,7,6,6,7,6,5,6,7,6,7,7,7,6,7,6,7,6,6,6,6,6,5,7,6,6,6,13,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,6,7,6,7,5,6,6,6,7,6,7,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6,7,7,7,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,7,7,7,6,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,7,7,6,7,7,7,5,6,7,6,6,7,6,7,7,6,5,7,6,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,5,7,7,7,6,5,7,6,6,6,7,7,6,7,6,5,5,5,7,6,7,6,7,6,6,7,5,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,7,6,6,6,7,6,6,7,6,7,7,6,7,7,7,18,7,14,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,7,5,6,6,5,7,6,7,7,7,7,6,7,6,7,7,7,7,7,7,6,5,7,6,7,7,6,7,6,7,7,7,7,7,6,5,6,7,6,7,6,7,7,7,6,7,7,6,7,7,7,6,7,6,7,7,7,6,6,6,7,7,6,7,6,6,7,6,6,6,6,6,5,6,7,6,6,7,6,6,7,6,6,7,6,6,6,7,6,6,7,6,7,7,6,6,7,6,6,7,5,6,7,6,7,
506299||7,6,7,7,5,6,7,7,5,7,6,6,6,6,6,7,6,6,7,39,7,7,7,6,6,6,5,6,6,7,6,5,7,6,7,7,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,6,5,7,6,7,6,6,6,7,7,7,7,7,7,5,7,6,6,7,5,6,6,5,7,6,6,6,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,5,5,7,7,7,7,7,6,7,7,7,7,6,7,7,6,7,6,7,6,6,7,6,5,7,6,7,6,6,6,6,7,6,6,7,7,7,7,5,7,7,7,7,7,7,6,6,7,6,6,5,7,6,7,7,6,7,7,6,5,6,7,7,6,5,7,7,7,6,13,7,6,5,6,7,6,7,7,7,6,7,6,7,6,6,6,6,6,5,7,6,13,6,6,6,6,13,7,6,6,6,5,6,12,6,7,6,6,6,6,7,6,7,11,6,6,6,7,6,7,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6,7,7,7,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,7,7,7,13,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,7,7,6,7,7,7,5,6,7,6,6,7,6,7,7,6,5,7,6,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,5,7,7,7,6,5,7,6,6,6,7,7,6,21,6,5,5,5,7,6,7,6,7,6,6,7,5,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,7,6,6,6,7,6,6,7,6,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,7,5,6,6,5,7,6,7,7,7,7,6,7,6,50,7,7,7,7,7,6,5,7,6,7,7,6,7,18,7,7,7,7,21,6,5,6,7,6,7,6,7,7,7,6,7,7,6,7,7,7,6,7,6,7,7,7,6,6,25,7,7,6,7,6,6,7,6,6,6,6,6,22,6,7,6,6,7,6,6,7,6,6,7,6,6,6,7,6,6,7,6,7,7,6,6,7,6,6,7,5,6,7,6,7,
506303||7,6,7,7,5,6,7,7,26,7,6,6,6,6,6,7,6,6,7,6,7,7,7,6,6,6,5,6,6,7,6,5,14,6,7,7,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,6,5,7,6,7,6,6,6,7,7,7,7,7,7,5,7,6,6,7,5,6,6,5,7,6,6,6,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,5,5,7,7,7,7,7,6,7,7,7,7,6,7,7,6,7,6,7,6,6,7,6,5,7,6,7,6,6,6,6,7,6,6,14,7,7,7,5,7,7,7,7,7,7,6,6,7,6,6,5,7,6,7,7,6,7,7,6,5,6,7,7,6,5,7,7,7,6,6,7,6,5,6,7,6,7,7,7,6,7,6,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,6,7,6,7,17,6,6,6,7,6,7,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6,7,7,7,6,7,6,7,6,7,7,37,7,6,7,6,6,6,6,6,7,7,7,6,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,7,7,6,7,7,7,5,6,7,6,6,7,6,7,7,6,5,7,6,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,5,7,7,7,6,5,7,6,6,6,7,7,6,7,6,5,5,5,7,6,7,6,7,6,6,7,5,6,6,6,6,6,6,7,6,6,20,6,6,6,6,7,6,6,6,6,6,6,7,6,7,6,6,6,7,6,6,7,6,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,7,5,6,6,5,7,6,7,7,7,7,6,7,6,7,7,7,7,7,7,6,5,7,6,7,7,6,7,6,7,7,7,7,7,6,5,6,7,6,7,6,7,7,7,6,7,7,6,7,7,7,6,7,13,7,7,7,6,6,6,7,28,6,7,6,6,7,6,6,6,6,6,5,6,7,6,6,7,6,6,7,6,6,7,6,6,6,7,6,6,7,6,7,7,6,6,7,6,6,7,5,6,7,6,7,
506305||7,6,7,7,5,6,7,7,5,7,6,6,6,6,6,7,6,6,7,6,7,7,7,6,6,6,5,6,6,7,6,5,7,6,7,7,6,6,7,6,7,6,6,6,6,6,13,7,6,6,6,6,5,7,6,7,6,6,6,7,7,7,7,7,7,5,7,6,6,7,5,6,6,5,7,6,6,6,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,5,5,7,7,7,7,7,6,7,7,7,7,6,7,7,6,7,6,7,6,6,7,6,5,7,6,7,6,6,6,6,7,6,6,7,7,7,7,5,7,7,7,7,7,7,6,6,7,6,6,5,7,6,7,7,6,7,7,6,5,6,7,7,6,5,7,7,7,6,6,7,6,5,6,7,6,7,7,7,6,7,6,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,6,7,6,7,5,6,6,6,7,6,7,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6,7,7,7,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,7,7,7,6,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,7,7,6,7,7,7,5,6,7,6,6,7,6,7,7,6,5,7,6,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,5,7,7,7,6,5,7,6,6,6,7,7,6,7,6,5,5,5,7,6,7,6,7,6,6,7,5,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,7,6,6,6,7,6,6,7,6,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,7,5,6,6,5,7,6,7,7,7,7,6,7,6,7,7,7,7,7,7,6,23,7,6,7,7,6,7,6,7,7,7,7,7,6,5,6,7,6,7,6,7,7,7,6,7,7,6,7,7,7,6,7,6,7,7,7,6,6,6,7,7,6,7,6,6,7,6,6,6,6,6,5,6,7,6,6,7,6,6,7,6,6,7,6,6,6,7,6,6,7,6,7,7,6,6,7,6,6,7,5,6,7,6,7,
506309||7,6,7,7,5,6,7,7,5,7,6,6,6,6,6,7,6,18,7,6,7,7,7,6,6,6,5,6,6,7,6,5,7,6,7,7,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,6,5,7,6,7,6,6,6,7,7,7,7,7,7,5,7,6,6,7,5,6,6,16,7,6,6,6,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,5,5,7,7,7,7,7,6,7,7,7,7,6,7,7,6,7,6,7,6,6,7,6,5,7,6,7,6,6,6,6,7,6,6,7,7,7,7,5,7,7,7,7,7,7,6,6,7,6,6,5,7,6,7,7,6,7,7,6,5,6,7,7,6,5,7,7,7,6,6,7,6,5,6,7,6,7,7,7,6,7,6,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,6,7,6,7,5,6,6,6,7,6,7,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6,7,7,7,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,7,7,7,6,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,7,7,6,7,7,7,5,6,7,6,6,7,6,7,7,6,5,7,6,6,7,6,7,13,7,7,6,7,6,7,6,6,6,6,6,5,7,7,7,6,5,7,6,6,6,7,7,6,7,6,5,5,5,7,6,7,6,14,6,6,7,5,6,6,6,6,6,6,7,6,13,6,6,6,6,6,7,6,6,12,6,6,6,7,6,7,6,6,6,7,6,6,7,6,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,7,5,6,6,5,7,6,7,7,7,7,6,7,6,7,7,7,7,7,7,6,5,7,6,7,7,6,7,6,7,7,7,7,7,6,5,6,7,13,7,6,7,7,7,6,7,7,6,7,7,7,6,7,6,7,7,7,6,6,6,7,7,6,7,6,13,7,6,6,6,6,6,5,6,7,6,97,21,6,6,7,6,6,7,6,6,6,7,6,6,7,6,7,7,6,6,7,6,6,7,5,6,7,6,7,
506315||7,6,7,7,5,6,7,7,5,7,6,6,6,6,6,7,6,6,7,6,7,7,7,6,6,6,5,6,6,7,6,5,7,6,7,7,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,6,5,7,6,7,6,6,6,7,7,7,7,7,7,5,7,6,6,7,5,6,6,5,7,6,6,6,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,5,5,7,7,7,7,7,6,7,7,7,7,6,7,7,6,7,6,7,6,6,7,6,5,7,6,7,6,6,6,6,7,6,6,7,7,7,7,5,7,7,7,7,7,7,6,6,7,6,6,5,7,6,7,7,6,7,7,6,5,6,7,7,6,5,7,7,7,6,6,7,6,5,6,7,6,7,7,7,6,7,6,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,6,7,6,7,5,6,6,6,7,6,7,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6,7,7,7,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,7,7,7,6,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,7,7,6,7,7,7,5,6,7,6,6,7,6,7,7,6,5,7,6,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,5,7,7,7,6,5,7,6,6,6,7,7,6,7,6,5,5,5,7,6,7,6,7,6,6,7,5,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,7,6,6,6,7,6,6,7,6,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,7,5,6,6,5,7,6,7,7,7,7,6,7,6,7,7,7,7,7,7,6,5,7,6,7,7,6,7,6,7,7,7,7,7,6,5,13,7,6,7,6,7,7,7,6,7,7,6,7,7,7,6,7,6,7,7,7,6,6,6,7,7,6,7,6,6,7,6,6,6,6,6,5,6,7,6,6,7,6,6,7,6,6,7,6,6,6,7,6,6,7,6,7,7,6,6,7,6,6,7,5,6,7,6,7,
506319||7,6,7,7,5,6,7,7,16,7,6,6,6,6,6,7,6,6,7,6,7,7,7,6,6,6,5,6,6,7,6,5,7,6,7,7,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,6,5,7,6,7,6,6,6,7,7,7,7,7,7,5,7,6,6,7,5,6,6,5,7,6,6,6,6,7,6,6,7,6,12,6,14,6,6,6,6,6,6,6,7,6,6,39,5,5,7,7,7,7,7,6,7,7,7,7,6,7,7,6,7,6,7,6,6,7,6,5,7,6,7,6,6,6,6,7,6,6,7,7,7,7,5,7,7,7,7,7,7,6,6,7,31,6,5,7,6,7,7,6,7,7,6,5,6,7,7,6,5,7,7,7,6,6,7,6,5,6,7,6,7,7,7,6,7,6,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,6,6,5,13,6,6,7,6,6,6,6,7,6,7,5,6,6,6,7,6,7,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6,7,7,7,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,7,14,7,6,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,7,7,6,7,7,7,11,6,7,6,6,7,6,7,7,6,5,7,6,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,5,7,7,7,6,5,7,6,6,20,7,14,6,7,6,5,5,5,7,6,7,6,7,6,6,7,5,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,12,6,6,6,6,7,6,7,6,6,6,7,6,6,7,6,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,7,5,6,6,5,7,6,7,7,7,7,6,7,6,7,7,7,7,7,7,6,5,7,6,7,7,6,7,6,14,7,7,7,7,6,5,6,7,6,7,6,7,7,7,6,7,7,6,7,7,7,6,7,6,7,7,7,6,6,6,7,7,6,7,6,6,7,6,6,6,6,6,5,6,7,6,6,7,6,6,7,6,6,7,6,6,26,7,6,6,7,6,7,7,6,6,7,6,6,7,5,6,7,6,7,
506321||7,6,7,7,5,6,7,7,5,7,6,6,6,6,6,7,6,6,7,6,7,7,7,6,6,6,5,6,6,7,6,5,7,6,7,7,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,6,5,7,6,21,6,6,6,7,7,7,7,7,7,5,7,6,6,7,5,6,6,5,7,6,6,6,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,5,5,7,7,7,7,7,6,7,7,7,7,6,7,7,6,7,6,7,6,6,7,6,5,7,6,7,6,6,6,6,7,6,6,7,7,7,7,5,7,7,7,7,7,7,6,6,7,6,6,5,7,25,7,7,6,7,7,6,5,6,7,7,6,5,7,7,7,6,6,7,6,5,6,7,6,7,7,7,6,7,6,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,6,7,6,7,5,6,6,6,7,6,7,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6,7,7,7,6,7,6,7,12,7,7,6,7,6,7,6,6,6,6,6,7,7,7,6,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,7,7,6,7,7,7,5,6,7,6,6,7,6,7,7,6,5,7,6,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,5,7,7,7,6,5,7,6,6,6,7,7,6,7,6,5,5,5,7,6,7,6,7,6,6,7,5,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,18,7,6,6,6,7,6,6,7,6,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,7,5,6,6,5,7,6,7,7,7,7,6,7,6,7,7,7,7,7,7,6,5,28,6,7,7,6,7,6,7,7,7,7,7,6,5,6,7,6,7,6,7,7,7,6,7,7,6,7,7,7,6,7,6,7,7,7,6,6,6,7,7,6,7,6,6,7,6,6,6,6,6,5,6,7,6,6,7,6,6,7,6,6,14,6,6,6,7,6,6,7,6,7,7,6,6,7,6,6,7,5,6,7,6,7,
506323||7,6,7,7,5,6,7,7,5,7,6,6,6,12,6,7,6,6,7,6,7,7,7,6,6,6,5,6,6,7,6,5,7,20,7,7,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,6,5,7,6,7,6,6,6,7,7,7,7,7,7,5,7,6,6,7,5,6,6,5,7,6,6,6,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,5,5,7,7,7,7,7,6,7,7,7,7,6,7,7,6,7,6,7,6,6,7,6,5,7,6,7,6,6,6,6,7,6,6,7,7,7,7,5,7,7,7,7,7,7,6,6,7,6,6,5,7,6,7,7,6,7,7,6,5,6,7,7,6,11,14,7,7,6,6,7,6,5,6,7,6,7,7,7,6,7,6,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,6,7,6,7,5,6,6,6,7,6,7,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,43,6,7,6,7,7,7,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,7,7,7,6,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,7,7,6,7,7,7,5,6,7,6,6,7,6,7,7,6,5,7,6,6,7,6,7,6,7,7,6,7,6,7,6,6,12,6,6,5,7,7,7,6,5,7,6,6,6,7,7,6,7,6,5,5,5,7,6,7,6,7,6,6,7,5,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,74,6,6,6,6,6,7,6,7,6,6,6,7,6,6,7,6,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,7,5,6,6,5,7,6,7,7,7,7,6,7,6,7,7,14,7,7,7,6,5,7,6,7,7,6,7,6,7,7,7,7,7,6,5,6,7,6,7,6,7,7,7,6,7,7,6,7,7,21,6,7,6,7,7,7,6,6,6,7,7,6,7,6,6,7,6,6,6,6,6,5,6,7,6,6,7,34,6,7,6,6,7,6,6,6,7,6,6,7,48,7,7,6,6,7,6,6,7,5,6,7,6,7,
506325||7,6,7,7,5,6,7,7,5,7,6,6,6,6,6,7,6,6,7,6,7,7,7,6,6,6,5,6,6,7,6,5,7,6,7,7,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,6,5,7,6,7,6,6,6,7,7,7,7,7,7,5,7,6,6,7,5,6,6,5,7,6,6,6,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,5,5,7,7,7,7,7,6,7,7,7,7,47,7,7,6,7,6,7,6,6,7,6,5,7,6,7,6,6,6,6,7,6,6,7,7,7,7,5,7,7,7,7,7,7,6,6,7,6,6,5,7,6,7,7,6,7,7,6,5,6,7,7,6,5,7,7,14,6,6,7,6,5,6,7,6,7,7,7,6,7,6,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,6,7,6,7,5,6,6,6,7,6,21,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6,7,7,7,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,7,7,7,6,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,7,7,6,7,7,7,5,32,7,6,6,7,6,7,7,6,5,7,6,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,5,7,7,7,6,5,7,6,6,6,7,21,6,7,6,5,5,5,7,6,7,6,7,6,6,7,5,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,7,6,6,6,7,6,6,7,6,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,7,5,6,6,5,7,6,7,7,7,7,6,7,6,7,7,7,7,7,7,6,5,7,6,7,7,6,7,6,7,7,7,7,7,6,5,6,7,6,7,6,7,7,7,6,7,7,6,7,7,7,6,7,6,7,7,7,6,6,6,7,7,6,7,6,6,7,6,6,6,6,6,5,6,7,6,6,7,6,6,7,6,6,7,6,6,6,7,6,6,7,6,7,7,6,6,7,6,6,7,5,6,7,6,7,
506327||7,6,7,7,5,6,7,7,37,7,6,6,6,6,6,7,6,6,7,6,7,7,7,6,6,6,11,6,6,7,6,5,7,6,7,7,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,6,5,7,6,7,6,6,6,7,7,7,7,7,7,5,7,6,6,7,5,6,6,5,14,6,6,6,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,36,6,6,13,5,5,7,7,7,7,7,6,7,7,7,7,6,7,7,6,7,6,7,6,6,7,6,5,7,6,7,6,6,6,6,7,6,6,7,7,7,7,5,7,7,7,7,7,7,6,6,14,6,6,5,7,6,7,7,6,7,7,6,5,6,7,7,6,5,7,7,7,6,6,7,6,5,6,7,6,7,7,7,6,7,6,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,6,7,6,7,5,6,6,6,7,6,7,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,6,7,7,7,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,7,14,7,6,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,7,7,6,7,14,7,33,6,7,6,6,7,6,7,7,6,5,7,6,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,5,7,7,7,6,5,7,6,6,13,7,7,6,7,6,5,5,5,7,6,7,12,7,6,6,7,5,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,7,6,6,6,7,6,6,7,6,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,6,7,6,7,7,6,6,7,6,7,5,6,6,5,7,6,7,7,7,7,6,7,6,7,7,7,7,7,7,6,5,7,6,7,7,6,7,6,7,7,7,7,7,6,5,6,7,6,7,6,7,7,7,6,7,7,6,7,7,7,6,7,6,7,7,7,6,6,6,7,7,6,7,6,6,7,6,6,6,6,6,5,6,7,6,6,7,6,6,7,6,6,7,6,6,6,7,6,6,7,6,7,7,6,12,7,6,6,7,5,6,7,6,7,
